20.78,24.992,8.7312,21.72,26.404,17.5375,11.928,33.938,19.54,19.824,34.94,19.718,16.658,14.752,72.56125,38.798,108.7,137.48
48.27,23.584,41.4308,29.76,22.198,17.518,12.2,28.774,18.032,19.984,18.376,16.746,24.002,14.92,63.795,27.958333333,101.181666666667,120.24
75.76,17.124,38.324,40.9313333333333,64.448,22.962,14.064,29.17,19.674,18.396,13.656,27.505,17.506,15.696,52.356,34.732,93.6633333333333,114.26
17.1685,18.396,14.3354,52.1026666666667,73.114,21.956,15.974,27.894,33.396,17.578,14.87,16.915,19.108,15.552,96.97,34.8825,86.145,95.428
31.1675,15.034,41.82,63.274,22.796,29.524,10.962,25.868,31.512,39.244,31.298,11.94,17.022,20.582,83.233333333,27.63,88.9275,89.222
15.258,13.622,42.626,25.745,33.042,17.584,11.584,34.523333333,26.85,54.418,18.374,18.664,18.352,23.78,60.706666667,29.205,111.93,113.878
19.684,19.12,23.6268,20.07,21.712,15.69,11.312,25.6,22.064,49.938,11.82,13.43,17.478,16.948,28.016,24.516,96.36,90.732
11.83,14.148,35.994,16.69,20.214,14.982,15.895,22.99,20.348,35.534,10.2452,26.833333333,16.406,14.528,49.7075,26.4,129.28,78.452
12,17.456,20.08,23.082,28.274,32.872,14.205,22.988,19.684,23.398,11.2558,13.1875,17.758,14.68,74.793333333,24.251666667,107.488,59.322
14.92,16.345,42.27,48.575,20.588,19.324,13.6978,22.76,21.022,22.848,20.4928,16.192,16.784,15.26,45.916666667,20.715,103.996,88.734
20.104,22.2425,21.695,52.435,33.248,15.834,11.364,23.162,20.614,15.282,30.47,17.136,14.128,14.736,58.948,27.652,84.344,94.832
12.03,28.14,10.8544,25.82,27.862,24.026,10.78,21.546,23.09,20.568,21.892,15.206,19.282,13.79,76.2,26.048,64.02,102.49
10.7374,23.75,17.437,59.06,19.104,19.622,11.01,26.29,20.74,18.274,20.342,24.752,16.076,14.196,55.35,29.7,58.214,71.916
10.0728,19.36,18.27,83.71,17.614,14.986,10.4884,24.78,21.0275,14.676,21.046,30.042,17.266,16.884,50.85,23.47,102.48,51.464
12.249,18.6725,8.979,37.05,20.9,19.322,10.3748,21.811666667,29.162,15.854,38.518,18.984,13.858,27.36,54.554,23.728333333,118.6,30.468
12.028,23.075,11.3978,53.525,26.393333333,21.0928,17.446,23.31,23.334,20.236,23.514,13.89,24.022,33.9,27.292,29.51,105.682,44.01
11.952,20.7425,11.3102,51.28,18.92,20.936,11.7494,24.002,30.65,16.782,14.534,14.924,15.822,15.114,44.432,38.328,98.818,56.572
10.6444,18.41,9.2948,94.34,23.915,17.026,11.18,31.331666667,17.235,20.322,14.99,15.754,15.492,19.316,41.68,24.218,101.312,51.808
11.872,20.05,8.92,11.115,28.91,24.388,10.884,48.22,19.496,13.144,18.704,13.306,15.67,13.64,49.71,21.192,82.998,34.653333333
14.122,16.114,8.6144,23.734,61.055,17.288,11.064,22.29,19.094,12.062,19.648,13.298,15.506,21.148,53.575,24.6025,78.566,49.266666667
12.922,21.49,8.5618,16.152,32.85,18.572,13.482,24.31,23.516,17.262,16.57,13.6,15.602,20.948,87.41,36.776,88.42,35.082
11.624,16.104,61.866,12.2845,16.9,14.858,12.162,24.51,30.072,18.478,13.784,18.616,11.456,15.074,62.04,36.326,65.604,40.476
21.571666667,23,15.052,14.35,22.2551666666667,18.588,11.29,24.902,46.194,16.402,13.448,23.498,14.212,14.336,60.48,19.92,66.462,27.69
15.4675,13.923333333,12.2744,30.825,27.6103333333333,22.642,14.088333333,23.242,21.288,17.766,15.92,22.23,14.252,15.5,57.876,21.5475,65.62,31.432
12.108,34.083333333,43.504,42.794,32.9655,19.742,16.6875,32.15,20.838,12.954,15.046,14.662,13.946,33.096,59.3675,26.815,56.9633333335,52.236
14.082,12.986,56.372,27.3,40.14,16.282,11.407,39.88,21.446,13.328,22.474,14.938,17.826,36.644,64.096,20.0025,48.306666667,34.664
17.85,21.695,57.48,39.788,37.115,14.516,11.115,28.145,19.406,13.412,38.194,18.628,19.342,18.504,58.155,19.574,67.344,35.672
12.104,13.74,26.926,73.06,24.528333333,18.928,11.0525,23.784,19.798,13.856,33.564,17.24,21.678,14.094,34.418,30.262,95.902,28.522
11.594,19.738,48.076,20.32,14.236666667,21.126,12.628,23.376,34.032,16.154,24.672,16.98,19.53,15.586,48.68,25.016,77.36,25.816
17.832,35.396,18.028,22.345,18.873333333,15.036,10.0302,24.692,24.19,29.25,23.794,18.13,21.678,18.62,52.856,23.715,104.622,27.542
15.2616,14.41,19.654,37.3025,40.47,21.234,13.322,29.328,24.116,12.113333333,20.484,33.464,34.048,11.778,43.76,33.354,118.216,29.248
12.67,13.878,18.626,52.26,31.235,17.976,12.522,26.13,61.004,11.2225,20.99,17.598,27.234,12.788,46.24,50.838,90.812,22.063333333
13.514,21.994,23.836,50.99,21.37,24.8375,13.07,24.94,51.792,12.7182,13.984,18.56,18.468,13.112,49.87,31.8,56.518,25.91
11.868333333,28.8,21.748,15.64,43.27,23.184,10.576,22.466,33.266,13.422,13.076,16.432,21.1,17.054,49.476,22.218,57.182,18.435
11.285,18.24,25.162,28.955,36.23,17.45,10.858,22.9,19.492,11.066,12.586,17.67,17.298,17.828,56.495,19.726666667,48.674,10.96
20.936,11.89,25.434,47.5975,57.905,23.638,11.668,23.1,25.652,13.138,11.126,14.88,17.844,12.576,43.9475,18.655,33.456,21.01
11.004,11.134,17.6,44.51,16.05,19.12,14.4944,26.75,25.502,12.608,31.85,23.672,21.256,14.448,52.862,25.55,32.546,32.053333333
11.414,17.35,17.016,35.125,26.55,19.638,14.6582,24.35,25.26,19.256,26.474,19.446,20.184,13.542,59.484,18.92,34.97,24.08
11.0394,15.614,22.058,25.066666667,24.4,18.478,12.976,21.374,43.614,14.014,34.982,15.894,14.13,13.45,45.21,34.58,45.306,13.785
13.8875,11.9475,17.71,20.88,21.633333333,21.524,10.888,28.148,25.002,12.292,30.824,15.19,18.728,22.082,38.336,25.3575,39.138,13.785
